Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Country
238335,Wired Headphones,1,11.99,08/13/19 10:14,"1 Main St, San Francisco, CA 94016",USA
238336,Wired Headphones,1,11.99,08/16/19 19:30,"444 Jefferson St, New York City, NY 10001",USA
238337,Wired Headphones,1,11.99,08/28/19 18:33,"206 Washington St, San Francisco, CA 94016",USA
238338,Vareebadd Phone,2,400,08/11/19 00:02,"419 Adams St, San Francisco, CA 94016",USA
238339,AA Batteries (4-pack),2,3.84,08/29/19 20:12,"902 Maple St, Seattle, WA 98101",USA
238340,Wired Headphones,1,11.99,08/10/19 09:42,"751 Jefferson St, San Francisco, CA 94016",USA
238341,Lightning Charging Cable,1,14.95,08/16/19 23:05,"542 Cherry St, San Francisco, CA 94016",USA
238342,AA Batteries (4-pack),1,3.84,08/13/19 23:18,"395 7th St, Los Angeles, CA 90001",USA
238343,Lightning Charging Cable,1,14.95,08/08/19 08:00,"981 Jackson St, San Francisco, CA 94016",USA
238344,Macbook Pro Laptop,1,1700,08/01/19 20:21,"961 Pine St, Boston, MA 02215",USA
238345,AAA Batteries (4-pack),3,2.99,08/04/19 12:09,"987 Cherry St, Boston, MA 02215",USA
238346,AA Batteries (4-pack),1,3.84,08/29/19 21:19,"796 Cherry St, San Francisco, CA 94016",USA
238347,AAA Batteries (4-pack),1,2.99,08/18/19 18:13,"587 Lakeview St, Austin, TX 73301",USA
238348,Lightning Charging Cable,1,14.95,08/30/19 18:18,"346 6th St, Portland, ME 04101",USA
238349,Lightning Charging Cable,1,14.95,08/13/19 10:54,"64 Cherry St, Atlanta, GA 30301",USA
238350,USB-C Charging Cable,1,11.95,08/25/19 13:10,"989 North St, Seattle, WA 98101",USA
238351,Lightning Charging Cable,1,14.95,08/02/19 23:01,"158 Park St, Dallas, TX 75001",USA
238352,Lightning Charging Cable,1,14.95,08/22/19 18:47,"167 West St, New York City, NY 10001",USA
238353,USB-C Charging Cable,1,11.95,08/11/19 07:44,"585 9th St, New York City, NY 10001",USA
238354,Lightning Charging Cable,1,14.95,08/30/19 10:16,"353 8th St, Portland, ME 04101",USA
238355,AAA Batteries (4-pack),1,2.99,08/09/19 17:21,"184 Lincoln St, Boston, MA 02215",USA
238356,20in Monitor,1,109.99,08/16/19 19:34,"139 Adams St, Seattle, WA 98101",USA
238357,AAA Batteries (4-pack),1,2.99,08/18/19 04:12,"760 Maple St, Los Angeles, CA 90001",USA
238358,Wired Headphones,1,11.99,08/15/19 07:28,"106 Jefferson St, Boston, MA 02215",USA
238359,Wired Headphones,1,11.99,08/22/19 15:25,"151 1st St, San Francisco, CA 94016",USA
238360,Bose SoundSport Headphones,1,99.99,08/18/19 17:11,"62 14th St, Los Angeles, CA 90001",USA
238361,AA Batteries (4-pack),1,3.84,08/24/19 21:32,"97 Lake St, New York City, NY 10001",USA
238362,iPhone,1,700,08/18/19 13:13,"459 Wilson St, Austin, TX 73301",USA
238362,Lightning Charging Cable,1,14.95,08/18/19 13:13,"459 Wilson St, Austin, TX 73301",USA
238362,Apple Airpods Headphones,1,150,08/18/19 13:13,"459 Wilson St, Austin, TX 73301",USA
238363,Lightning Charging Cable,1,14.95,08/22/19 11:06,"832 Lakeview St, Los Angeles, CA 90001",USA
238364,Bose SoundSport Headphones,2,99.99,08/28/19 15:40,"262 Meadow St, Seattle, WA 98101",USA
238365,AAA Batteries (4-pack),1,2.99,08/08/19 18:36,"218 6th St, Austin, TX 73301",USA
238366,Apple Airpods Headphones,1,150,08/15/19 14:55,"282 Forest St, Seattle, WA 98101",USA
238367,AAA Batteries (4-pack),1,2.99,08/31/19 23:13,"245 Willow St, Los Angeles, CA 90001",USA
238368,AAA Batteries (4-pack),2,2.99,08/17/19 13:37,"944 Elm St, Portland, OR 97035",USA
238369,Macbook Pro Laptop,1,1700,08/12/19 16:45,"226 Lake St, New York City, NY 10001",USA
238370,AAA Batteries (4-pack),1,2.99,08/25/19 14:37,"692 Johnson St, San Francisco, CA 94016",USA
238371,USB-C Charging Cable,1,11.95,08/07/19 19:43,"632 Highland St, Austin, TX 73301",USA
238372,AA Batteries (4-pack),2,3.84,08/14/19 17:52,"203 West St, Los Angeles, CA 90001",USA
238373,Lightning Charging Cable,1,14.95,08/17/19 16:26,"524 Walnut St, San Francisco, CA 94016",USA
238374,USB-C Charging Cable,1,11.95,08/27/19 16:15,"284 Sunset St, Austin, TX 73301",USA
238375,Wired Headphones,1,11.99,08/30/19 15:46,"619 Forest St, Seattle, WA 98101",USA
238376,Bose SoundSport Headphones,1,99.99,08/05/19 18:53,"899 Madison St, Los Angeles, CA 90001",USA
238377,27in FHD Monitor,1,149.99,08/19/19 13:20,"766 Jefferson St, Los Angeles, CA 90001",USA
238378,Bose SoundSport Headphones,1,99.99,08/01/19 21:12,"426 Ridge St, San Francisco, CA 94016",USA
238379,iPhone,1,700,08/02/19 10:19,"210 South St, New York City, NY 10001",USA
238380,Google Phone,1,600,08/26/19 20:19,"166 Forest St, San Francisco, CA 94016",USA
238381,AAA Batteries (4-pack),1,2.99,08/22/19 23:47,"223 North St, Seattle, WA 98101",USA
238382,AA Batteries (4-pack),2,3.84,08/06/19 15:38,"272 South St, New York City, NY 10001",USA
238383,Bose SoundSport Headphones,1,99.99,08/22/19 14:15,"339 Center St, New York City, NY 10001",USA
238383,AA Batteries (4-pack),1,3.84,08/22/19 14:15,"339 Center St, New York City, NY 10001",USA
238384,Flatscreen TV,1,300,08/27/19 11:12,"255 Main St, Boston, MA 02215",USA
238385,27in 4K Gaming Monitor,1,389.99,08/29/19 15:03,"675 Highland St, San Francisco, CA 94016",USA
238386,27in 4K Gaming Monitor,1,389.99,08/18/19 11:16,"887 Forest St, San Francisco, CA 94016",USA
238387,AA Batteries (4-pack),1,3.84,08/24/19 13:25,"229 6th St, Portland, OR 97035",USA
238388,Apple Airpods Headphones,1,150,08/30/19 12:50,"925 8th St, Los Angeles, CA 90001",USA
238389,USB-C Charging Cable,1,11.95,08/01/19 11:48,"428 Main St, Seattle, WA 98101",USA
238390,Apple Airpods Headphones,1,150,08/08/19 22:59,"595 7th St, Los Angeles, CA 90001",USA
238391,Bose SoundSport Headphones,1,99.99,08/31/19 19:47,"89 Willow St, Seattle, WA 98101",USA
238392,Wired Headphones,1,11.99,08/03/19 22:12,"597 Lakeview St, Boston, MA 02215",USA
238393,USB-C Charging Cable,2,11.95,08/15/19 19:21,"39 Wilson St, Atlanta, GA 30301",USA
238394,iPhone,1,700,08/27/19 07:31,"154 2nd St, Boston, MA 02215",USA
238395,AA Batteries (4-pack),3,3.84,08/02/19 00:00,"824 Forest St, Austin, TX 73301",USA
238395,Google Phone,1,600,08/02/19 00:00,"824 Forest St, Austin, TX 73301",USA
238396,AA Batteries (4-pack),1,3.84,08/23/19 22:16,"622 Adams St, New York City, NY 10001",USA
238397,Apple Airpods Headphones,1,150,08/28/19 16:49,"124 Park St, Los Angeles, CA 90001",USA
238398,AA Batteries (4-pack),1,3.84,08/08/19 19:24,"204 Spruce St, San Francisco, CA 94016",USA
238398,AAA Batteries (4-pack),2,2.99,08/08/19 19:24,"204 Spruce St, San Francisco, CA 94016",USA
238399,Google Phone,1,600,08/05/19 20:50,"579 Pine St, New York City, NY 10001",USA
238399,USB-C Charging Cable,1,11.95,08/05/19 20:50,"579 Pine St, New York City, NY 10001",USA
238400,AA Batteries (4-pack),1,3.84,08/21/19 09:31,"208 2nd St, San Francisco, CA 94016",USA
238401,Vareebadd Phone,1,400,08/04/19 12:11,"884 Willow St, San Francisco, CA 94016",USA
238402,Wired Headphones,1,11.99,08/22/19 20:51,"504 Jackson St, Dallas, TX 75001",USA
238403,USB-C Charging Cable,1,11.95,08/10/19 14:00,"958 Hickory St, San Francisco, CA 94016",USA
238404,USB-C Charging Cable,1,11.95,08/11/19 13:42,"296 Park St, Portland, OR 97035",USA
238405,Apple Airpods Headphones,1,150,08/16/19 15:15,"756 5th St, Seattle, WA 98101",USA
238406,Flatscreen TV,1,300,08/11/19 09:07,"522 Cherry St, Los Angeles, CA 90001",USA
238407,iPhone,1,700,08/02/19 20:44,"127 Park St, Atlanta, GA 30301",USA
238408,Apple Airpods Headphones,1,150,08/10/19 08:46,"228 Jackson St, Atlanta, GA 30301",USA
238409,Flatscreen TV,1,300,08/30/19 16:18,"277 Center St, Portland, OR 97035",USA
238410,Bose SoundSport Headphones,1,99.99,08/21/19 12:23,"404 Adams St, Seattle, WA 98101",USA
238411,USB-C Charging Cable,1,11.95,08/14/19 11:29,"860 7th St, Portland, OR 97035",USA
238412,AAA Batteries (4-pack),3,2.99,08/01/19 05:40,"999 South St, San Francisco, CA 94016",USA
238413,iPhone,1,700,08/09/19 13:31,"587 Park St, Boston, MA 02215",USA
238414,AAA Batteries (4-pack),1,2.99,08/01/19 22:36,"830 Walnut St, San Francisco, CA 94016",USA
238415,Wired Headphones,1,11.99,08/25/19 12:57,"177 Lake St, Seattle, WA 98101",USA
238416,AAA Batteries (4-pack),2,2.99,08/13/19 10:14,"717 14th St, San Francisco, CA 94016",USA
238417,Wired Headphones,1,11.99,08/20/19 14:31,"232 Chestnut St, New York City, NY 10001",USA
238418,AA Batteries (4-pack),2,3.84,08/07/19 02:11,"766 Elm St, Boston, MA 02215",USA
238419,Lightning Charging Cable,1,14.95,08/24/19 06:33,"287 1st St, San Francisco, CA 94016",USA
238420,USB-C Charging Cable,1,11.95,08/14/19 18:54,"284 Hickory St, Portland, OR 97035",USA
238421,Flatscreen TV,1,300,08/22/19 20:45,"902 9th St, San Francisco, CA 94016",USA
238422,USB-C Charging Cable,1,11.95,08/25/19 12:02,"238 Wilson St, Dallas, TX 75001",USA
238423,27in 4K Gaming Monitor,1,389.99,08/25/19 22:21,"647 Jefferson St, San Francisco, CA 94016",USA
238424,Bose SoundSport Headphones,1,99.99,08/05/19 18:12,"230 Madison St, San Francisco, CA 94016",USA
238425,AAA Batteries (4-pack),2,2.99,08/27/19 11:21,"512 4th St, Austin, TX 73301",USA
238426,Apple Airpods Headphones,1,150,08/21/19 20:01,"427 Hickory St, San Francisco, CA 94016",USA
238427,AAA Batteries (4-pack),3,2.99,08/20/19 07:15,"90 Dogwood St, Dallas, TX 75001",USA
238428,Lightning Charging Cable,1,14.95,08/21/19 21:16,"219 8th St, San Francisco, CA 94016",USA
238429,Wired Headphones,1,11.99,08/25/19 22:25,"31 Washington St, Los Angeles, CA 90001",USA
238430,20in Monitor,1,109.99,08/29/19 22:00,"100 River St, San Francisco, CA 94016",USA
238431,AAA Batteries (4-pack),1,2.99,08/07/19 22:31,"267 Dogwood St, Los Angeles, CA 90001",USA
238432,USB-C Charging Cable,1,11.95,08/10/19 20:13,"158 8th St, San Francisco, CA 94016",USA
238433,iPhone,1,700,08/29/19 17:58,"903 12th St, Los Angeles, CA 90001",USA
238433,Lightning Charging Cable,1,14.95,08/29/19 17:58,"903 12th St, Los Angeles, CA 90001",USA
238434,USB-C Charging Cable,1,11.95,08/18/19 07:12,"120 4th St, Dallas, TX 75001",USA
238435,USB-C Charging Cable,1,11.95,08/22/19 15:13,"489 6th St, San Francisco, CA 94016",USA
238436,Flatscreen TV,1,300,08/17/19 13:34,"773 River St, Los Angeles, CA 90001",USA
238437,USB-C Charging Cable,1,11.95,08/02/19 16:37,"678 Jackson St, Seattle, WA 98101",USA
238438,Wired Headphones,1,11.99,08/06/19 07:07,"817 Ridge St, Portland, OR 97035",USA
238439,AAA Batteries (4-pack),1,2.99,08/31/19 20:15,"496 South St, San Francisco, CA 94016",USA
238440,Apple Airpods Headphones,1,150,08/12/19 14:14,"600 Cedar St, Boston, MA 02215",USA
238441,iPhone,1,700,08/25/19 23:16,"95 Hill St, New York City, NY 10001",USA
238441,Lightning Charging Cable,1,14.95,08/25/19 23:16,"95 Hill St, New York City, NY 10001",USA
238442,34in Ultrawide Monitor,1,379.99,08/14/19 07:21,"330 Johnson St, San Francisco, CA 94016",USA
238443,AA Batteries (4-pack),1,3.84,08/19/19 06:57,"727 1st St, Seattle, WA 98101",USA
238444,Bose SoundSport Headphones,1,99.99,08/13/19 14:12,"585 Jackson St, New York City, NY 10001",USA
238445,Macbook Pro Laptop,1,1700,08/24/19 12:54,"26 North St, Portland, OR 97035",USA
238446,USB-C Charging Cable,2,11.95,08/12/19 15:06,"808 West St, San Francisco, CA 94016",USA
238447,Lightning Charging Cable,2,14.95,08/05/19 16:04,"324 14th St, Seattle, WA 98101",USA
238448,Wired Headphones,1,11.99,08/14/19 22:11,"985 10th St, San Francisco, CA 94016",USA
238449,Wired Headphones,1,11.99,08/05/19 18:59,"178 Johnson St, New York City, NY 10001",USA
238450,USB-C Charging Cable,2,11.95,08/04/19 09:50,"215 Hickory St, Los Angeles, CA 90001",USA
238451,AAA Batteries (4-pack),1,2.99,08/09/19 08:55,"577 8th St, Dallas, TX 75001",USA
238452,Macbook Pro Laptop,1,1700,08/28/19 20:37,"415 Elm St, New York City, NY 10001",USA
238453,Lightning Charging Cable,1,14.95,08/06/19 12:19,"896 1st St, San Francisco, CA 94016",USA
238454,Flatscreen TV,1,300,08/02/19 09:51,"816 North St, Boston, MA 02215",USA
238455,Lightning Charging Cable,1,14.95,08/19/19 23:16,"70 Chestnut St, Austin, TX 73301",USA
238456,27in 4K Gaming Monitor,1,389.99,08/23/19 16:51,"181 Wilson St, San Francisco, CA 94016",USA
238457,AA Batteries (4-pack),1,3.84,08/05/19 20:09,"317 Church St, Boston, MA 02215",USA
238458,AAA Batteries (4-pack),1,2.99,08/20/19 19:54,"514 13th St, Boston, MA 02215",USA
238459,27in FHD Monitor,1,149.99,08/07/19 12:11,"319 Center St, San Francisco, CA 94016",USA
238460,27in FHD Monitor,1,149.99,08/30/19 16:46,"297 Ridge St, Dallas, TX 75001",USA
238461,Apple Airpods Headphones,1,150,08/20/19 06:21,"967 Lincoln St, Atlanta, GA 30301",USA
238461,Macbook Pro Laptop,1,1700,08/20/19 06:21,"967 Lincoln St, Atlanta, GA 30301",USA
238462,Bose SoundSport Headphones,1,99.99,08/15/19 11:24,"638 14th St, San Francisco, CA 94016",USA
238463,Lightning Charging Cable,1,14.95,08/21/19 05:50,"924 Maple St, San Francisco, CA 94016",USA
238464,USB-C Charging Cable,1,11.95,08/03/19 09:08,"566 Washington St, Los Angeles, CA 90001",USA
238465,iPhone,1,700,08/23/19 17:48,"607 River St, Seattle, WA 98101",USA
238466,USB-C Charging Cable,1,11.95,08/16/19 20:35,"529 2nd St, San Francisco, CA 94016",USA
238467,27in 4K Gaming Monitor,1,389.99,08/07/19 21:27,"188 Ridge St, Atlanta, GA 30301",USA
238468,AAA Batteries (4-pack),2,2.99,08/25/19 20:29,"652 Chestnut St, Dallas, TX 75001",USA
238469,AAA Batteries (4-pack),1,2.99,08/25/19 10:29,"238 Lake St, San Francisco, CA 94016",USA
238470,AAA Batteries (4-pack),1,2.99,08/26/19 15:46,"892 Main St, San Francisco, CA 94016",USA
238471,AA Batteries (4-pack),1,3.84,08/21/19 14:06,"86 Madison St, Los Angeles, CA 90001",USA
238472,Bose SoundSport Headphones,1,99.99,08/20/19 18:15,"995 Hickory St, Portland, OR 97035",USA
238473,Apple Airpods Headphones,1,150,08/29/19 23:18,"230 Lakeview St, Portland, OR 97035",USA
238474,Google Phone,1,600,08/02/19 22:26,"48 Madison St, San Francisco, CA 94016",USA
238474,USB-C Charging Cable,1,11.95,08/02/19 22:26,"48 Madison St, San Francisco, CA 94016",USA
238475,Apple Airpods Headphones,1,150,08/17/19 16:53,"520 Jefferson St, Los Angeles, CA 90001",USA
238476,27in 4K Gaming Monitor,1,389.99,08/22/19 19:17,"210 Meadow St, San Francisco, CA 94016",USA
238477,Wired Headphones,1,11.99,08/25/19 14:34,"49 Cherry St, Boston, MA 02215",USA
238478,AA Batteries (4-pack),2,3.84,08/15/19 17:56,"997 Dogwood St, New York City, NY 10001",USA
238479,Flatscreen TV,1,300,08/16/19 07:53,"192 8th St, San Francisco, CA 94016",USA
238480,AA Batteries (4-pack),1,3.84,08/09/19 13:18,"853 Center St, Los Angeles, CA 90001",USA
238481,AAA Batteries (4-pack),1,2.99,08/12/19 13:14,"866 Cherry St, San Francisco, CA 94016",USA
238482,Flatscreen TV,1,300,08/22/19 22:56,"569 River St, Austin, TX 73301",USA
238483,34in Ultrawide Monitor,1,379.99,08/29/19 18:19,"442 Hill St, New York City, NY 10001",USA
238484,Lightning Charging Cable,1,14.95,08/16/19 23:02,"650 7th St, Los Angeles, CA 90001",USA
238485,USB-C Charging Cable,1,11.95,08/08/19 10:17,"985 Hickory St, Los Angeles, CA 90001",USA
238486,Lightning Charging Cable,1,14.95,08/20/19 15:56,"513 River St, New York City, NY 10001",USA
238487,USB-C Charging Cable,1,11.95,08/26/19 06:26,"538 South St, Boston, MA 02215",USA
238488,Lightning Charging Cable,1,14.95,08/11/19 19:36,"380 Wilson St, Boston, MA 02215",USA
238489,AAA Batteries (4-pack),1,2.99,08/16/19 15:05,"768 Washington St, Seattle, WA 98101",USA
238490,AA Batteries (4-pack),2,3.84,08/25/19 19:32,"409 Cherry St, New York City, NY 10001",USA
238491,USB-C Charging Cable,1,11.95,08/16/19 10:46,"789 Madison St, Los Angeles, CA 90001",USA
238492,Google Phone,1,600,08/09/19 20:47,"890 12th St, New York City, NY 10001",USA
238493,AA Batteries (4-pack),1,3.84,08/03/19 16:02,"643 Dogwood St, San Francisco, CA 94016",USA
238494,Wired Headphones,1,11.99,08/27/19 15:29,"186 9th St, Atlanta, GA 30301",USA
238495,20in Monitor,1,109.99,08/05/19 13:40,"988 14th St, San Francisco, CA 94016",USA
238496,ThinkPad Laptop,1,999.99,08/04/19 20:48,"290 6th St, Seattle, WA 98101",USA
238497,Wired Headphones,1,11.99,08/13/19 18:15,"395 1st St, Seattle, WA 98101",USA
238498,Lightning Charging Cable,1,14.95,08/24/19 21:38,"181 Forest St, New York City, NY 10001",USA
238499,27in 4K Gaming Monitor,1,389.99,08/17/19 18:56,"980 Pine St, Austin, TX 73301",USA
238500,Vareebadd Phone,1,400,08/16/19 15:06,"302 2nd St, Boston, MA 02215",USA
238501,Lightning Charging Cable,1,14.95,08/18/19 17:56,"80 Chestnut St, Seattle, WA 98101",USA
238502,Wired Headphones,1,11.99,08/15/19 16:16,"204 Forest St, Atlanta, GA 30301",USA
238503,AA Batteries (4-pack),1,3.84,08/06/19 04:31,"549 12th St, Boston, MA 02215",USA
238504,Macbook Pro Laptop,1,1700,08/06/19 22:19,"751 2nd St, Boston, MA 02215",USA
238505,Lightning Charging Cable,1,14.95,08/09/19 00:13,"499 Church St, Los Angeles, CA 90001",USA
238506,27in FHD Monitor,1,149.99,08/07/19 16:53,"63 5th St, Los Angeles, CA 90001",USA
238507,USB-C Charging Cable,1,11.95,08/11/19 14:37,"775 2nd St, San Francisco, CA 94016",USA
238508,27in 4K Gaming Monitor,1,389.99,08/17/19 21:31,"393 Ridge St, New York City, NY 10001",USA
238509,USB-C Charging Cable,1,11.95,08/25/19 21:44,"614 10th St, San Francisco, CA 94016",USA
238510,27in 4K Gaming Monitor,1,389.99,08/05/19 11:28,"5 6th St, Dallas, TX 75001",USA
238511,AAA Batteries (4-pack),1,2.99,08/15/19 13:12,"295 Lincoln St, Portland, ME 04101",USA
238512,Macbook Pro Laptop,1,1700,08/16/19 13:06,"285 Chestnut St, Los Angeles, CA 90001",USA
238513,Bose SoundSport Headphones,1,99.99,08/10/19 15:13,"118 Wilson St, Portland, OR 97035",USA
238514,AAA Batteries (4-pack),1,2.99,08/31/19 19:52,"492 Johnson St, Boston, MA 02215",USA
238515,Lightning Charging Cable,1,14.95,08/03/19 10:57,"712 Center St, San Francisco, CA 94016",USA
238516,AAA Batteries (4-pack),2,2.99,08/21/19 00:05,"750 Sunset St, Atlanta, GA 30301",USA
238517,Bose SoundSport Headphones,1,99.99,08/29/19 13:05,"428 2nd St, San Francisco, CA 94016",USA
238518,Bose SoundSport Headphones,1,99.99,08/31/19 21:22,"160 Hill St, Dallas, TX 75001",USA
238519,AAA Batteries (4-pack),2,2.99,08/22/19 18:31,"573 Hickory St, San Francisco, CA 94016",USA
238520,AA Batteries (4-pack),1,3.84,08/16/19 13:40,"260 Cedar St, New York City, NY 10001",USA
238521,USB-C Charging Cable,1,11.95,08/15/19 14:27,"56 West St, Dallas, TX 75001",USA
238522,Wired Headphones,1,11.99,08/31/19 13:48,"93 Jefferson St, Dallas, TX 75001",USA
238522,34in Ultrawide Monitor,1,379.99,08/31/19 13:48,"93 Jefferson St, Dallas, TX 75001",USA
238523,AAA Batteries (4-pack),1,2.99,08/14/19 18:38,"48 Main St, New York City, NY 10001",USA
238524,34in Ultrawide Monitor,1,379.99,08/09/19 12:53,"872 1st St, San Francisco, CA 94016",USA
238525,Apple Airpods Headphones,1,150,08/14/19 20:29,"376 4th St, Boston, MA 02215",USA
238526,27in FHD Monitor,1,149.99,08/13/19 09:51,"882 12th St, New York City, NY 10001",USA
238527,AAA Batteries (4-pack),2,2.99,08/24/19 12:56,"801 Maple St, Dallas, TX 75001",USA
238528,ThinkPad Laptop,1,999.99,08/05/19 17:26,"229 Hill St, San Francisco, CA 94016",USA
238529,AAA Batteries (4-pack),1,2.99,08/26/19 20:16,"590 14th St, San Francisco, CA 94016",USA
238530,AA Batteries (4-pack),1,3.84,08/22/19 22:56,"973 Ridge St, San Francisco, CA 94016",USA
238531,AAA Batteries (4-pack),1,2.99,08/23/19 01:20,"726 West St, New York City, NY 10001",USA
238532,27in FHD Monitor,1,149.99,08/14/19 20:38,"318 Pine St, Portland, OR 97035",USA
238533,AA Batteries (4-pack),2,3.84,08/30/19 17:58,"168 10th St, Portland, OR 97035",USA
238534,27in FHD Monitor,1,149.99,08/06/19 02:08,"82 Madison St, San Francisco, CA 94016",USA
238535,Bose SoundSport Headphones,1,99.99,08/30/19 14:57,"139 Main St, Los Angeles, CA 90001",USA
238536,Apple Airpods Headphones,1,150,08/24/19 18:52,"527 Washington St, San Francisco, CA 94016",USA
238537,34in Ultrawide Monitor,1,379.99,08/29/19 19:45,"833 5th St, Boston, MA 02215",USA
238538,Apple Airpods Headphones,1,150,08/22/19 13:53,"184 Madison St, Dallas, TX 75001",USA
238539,34in Ultrawide Monitor,1,379.99,08/23/19 09:30,"914 Adams St, Boston, MA 02215",USA
238540,USB-C Charging Cable,1,11.95,08/13/19 23:10,"215 Willow St, Dallas, TX 75001",USA
238541,AAA Batteries (4-pack),1,2.99,08/05/19 16:55,"294 Hill St, Boston, MA 02215",USA
238542,AA Batteries (4-pack),2,3.84,08/14/19 17:27,"899 Hill St, New York City, NY 10001",USA
238543,Bose SoundSport Headphones,1,99.99,08/03/19 00:37,"178 Lincoln St, Portland, OR 97035",USA
238544,Wired Headphones,1,11.99,08/04/19 18:00,"52 Elm St, San Francisco, CA 94016",USA
238545,AAA Batteries (4-pack),1,2.99,08/28/19 22:59,"381 Cherry St, San Francisco, CA 94016",USA
238546,Macbook Pro Laptop,1,1700,08/15/19 21:02,"93 West St, Los Angeles, CA 90001",USA
238547,USB-C Charging Cable,2,11.95,08/16/19 20:15,"920 Lakeview St, New York City, NY 10001",USA
238548,34in Ultrawide Monitor,1,379.99,08/12/19 05:43,"345 Adams St, Atlanta, GA 30301",USA
238549,AAA Batteries (4-pack),1,2.99,08/23/19 18:26,"408 13th St, Portland, OR 97035",USA
238550,Lightning Charging Cable,1,14.95,08/31/19 20:15,"123 Wilson St, Boston, MA 02215",USA
238551,Wired Headphones,2,11.99,08/20/19 12:04,"259 Forest St, Atlanta, GA 30301",USA
238552,Apple Airpods Headphones,1,150,08/08/19 14:36,"473 Center St, San Francisco, CA 94016",USA
238553,AA Batteries (4-pack),1,3.84,08/03/19 15:04,"260 Madison St, San Francisco, CA 94016",USA
238554,27in 4K Gaming Monitor,1,389.99,08/07/19 08:49,"445 Hill St, San Francisco, CA 94016",USA
238555,Bose SoundSport Headphones,1,99.99,08/17/19 16:08,"14 Church St, San Francisco, CA 94016",USA
238556,Apple Airpods Headphones,1,150,08/18/19 21:02,"990 8th St, Atlanta, GA 30301",USA
238557,USB-C Charging Cable,1,11.95,08/21/19 18:10,"257 Main St, New York City, NY 10001",USA
238558,AAA Batteries (4-pack),2,2.99,08/19/19 14:49,"504 2nd St, Boston, MA 02215",USA
238559,Lightning Charging Cable,1,14.95,08/27/19 07:09,"509 7th St, Los Angeles, CA 90001",USA
238560,AAA Batteries (4-pack),2,2.99,08/07/19 17:21,"103 Main St, Los Angeles, CA 90001",USA
238561,Wired Headphones,1,11.99,08/19/19 20:37,"420 Park St, Seattle, WA 98101",USA
238562,Flatscreen TV,1,300,08/14/19 08:05,"593 Maple St, New York City, NY 10001",USA
238563,Wired Headphones,2,11.99,08/22/19 15:28,"573 8th St, Seattle, WA 98101",USA
238564,27in FHD Monitor,1,149.99,08/28/19 14:19,"22 Hickory St, Boston, MA 02215",USA
238565,Lightning Charging Cable,1,14.95,08/15/19 23:22,"274 Cherry St, Seattle, WA 98101",USA
238566,USB-C Charging Cable,1,11.95,08/13/19 17:34,"347 Madison St, Atlanta, GA 30301",USA
238567,AA Batteries (4-pack),1,3.84,08/23/19 12:12,"718 10th St, San Francisco, CA 94016",USA
238568,ThinkPad Laptop,1,999.99,08/02/19 18:07,"18 North St, Boston, MA 02215",USA
238569,Bose SoundSport Headphones,1,99.99,08/21/19 18:46,"567 2nd St, Seattle, WA 98101",USA
238570,AAA Batteries (4-pack),2,2.99,08/15/19 22:31,"829 4th St, Atlanta, GA 30301",USA
238571,USB-C Charging Cable,1,11.95,08/05/19 23:01,"739 River St, Atlanta, GA 30301",USA
238572,Lightning Charging Cable,1,14.95,08/09/19 14:44,"876 Meadow St, Boston, MA 02215",USA
238573,34in Ultrawide Monitor,1,379.99,08/15/19 16:38,"87 Cherry St, Los Angeles, CA 90001",USA
238574,Apple Airpods Headphones,1,150,08/29/19 11:37,"524 Spruce St, San Francisco, CA 94016",USA
238575,USB-C Charging Cable,1,11.95,08/07/19 10:40,"724 Meadow St, San Francisco, CA 94016",USA
238576,AAA Batteries (4-pack),2,2.99,08/19/19 21:22,"742 Forest St, Atlanta, GA 30301",USA
238577,34in Ultrawide Monitor,1,379.99,08/02/19 18:31,"272 Elm St, Portland, ME 04101",USA
238578,USB-C Charging Cable,1,11.95,08/10/19 18:31,"30 Maple St, Dallas, TX 75001",USA
238579,ThinkPad Laptop,1,999.99,08/30/19 19:52,"476 7th St, Dallas, TX 75001",USA
238580,ThinkPad Laptop,1,999.99,08/29/19 14:37,"867 11th St, Seattle, WA 98101",USA
238581,Bose SoundSport Headphones,2,99.99,08/03/19 22:59,"759 Main St, San Francisco, CA 94016",USA
238582,27in 4K Gaming Monitor,1,389.99,08/07/19 13:54,"439 13th St, Atlanta, GA 30301",USA
238583,27in FHD Monitor,1,149.99,08/18/19 16:02,"17 Lake St, Seattle, WA 98101",USA
238584,AAA Batteries (4-pack),3,2.99,08/14/19 11:04,"146 5th St, Boston, MA 02215",USA
238585,AAA Batteries (4-pack),2,2.99,08/21/19 06:50,"28 North St, Los Angeles, CA 90001",USA
238586,AAA Batteries (4-pack),4,2.99,08/04/19 16:32,"480 Spruce St, San Francisco, CA 94016",USA
238587,Lightning Charging Cable,1,14.95,08/23/19 18:28,"360 Cedar St, New York City, NY 10001",USA
238587,USB-C Charging Cable,1,11.95,08/23/19 18:28,"360 Cedar St, New York City, NY 10001",USA
238588,Wired Headphones,1,11.99,08/08/19 09:14,"701 Ridge St, Austin, TX 73301",USA
238589,USB-C Charging Cable,1,11.95,08/30/19 20:06,"79 Elm St, Portland, OR 97035",USA
238590,Apple Airpods Headphones,1,150,08/17/19 10:49,"696 1st St, San Francisco, CA 94016",USA
